"MUSYM","Index","Year","Sheet_ID","Date","Date_survey_started","Survey","No","Time","Y","X","SVL_mm","Color","Nuptial_Pads","gravid","Sex","Adjusted_sex","Mass","COMMENTS","LOCAL_NAME","FORM_NAME","ALLIAN_SCI","ALLIAN_ENG","ASSOC_SCI","AREASYMBOL","MUKEY","Soil_description","Top_layer","Middle_layer","Parent_material","Drainage","Hydric_soil_group","Hydric_soil","lineOrig"
"29B",671,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",113,"8",4118460,364476,40.9,"DY","N","N","SNBA","S","6.4","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",332
"29B",672,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",114,"9",4118472,364486,40,"GY","N","N","SNBA","S","6.8","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",333
"29B",673,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",115,"10",4118468,364482,42.6,"GY","N","N","SNBA","S","8.3","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",334
"29B",674,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",116,"11",4118466,364474,42.7,"GY","N","N","SNBA","S","8.4","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",335
"29B",675,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",117,"13",4118466,364474,34.5,"G","N","N","SNBA","S","4.9","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",336
"29B",676,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",118,"13",4118466,364474,33.7,"GY","N","N","SNBA","S","4.6","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",337
"29B",677,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",119,"15",4118456,364467,46.1,"DY","N","Y","F","F","12.6","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",338
"29B",678,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",120,"19",4118456,364464,33.3,"G","N","N","SNBA","S","4.6","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",339
"29B",679,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",121,"19",4118456,364464,45.8,"GY","N","N","SNBA","NBA","9.5","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",340
"29B",680,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",122,"20",4118473,364473,53.6,"Y","Y","N","M","M","17.6","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",341
"29B",681,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",123,"21",4118456,364464,39.1,"GY","N","N","SNBA","S","6.9","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",342
"29B",682,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",124,"22",4118473,364473,42.1,"G","N","N","SNBA","S","8","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",343
"29B",683,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",125,"22",4118483,364490,44,"GY","N","N","SNBA","NBA","12.6","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",344
"29B",684,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",126,"26",4118492,364455,35.5,"GY","N","N","SNBA","S","4.8","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",345
"29B",685,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",127,"27",4118452,364452,31.5,"G","N","N","SNBA","S","4.7","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",346
"29B",686,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",128,"31",4118500,364465,36.5,"GY","N","N","SNBA","S","6.4","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",347
"29B",687,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",129,"32",4118472,364436,36.6,"G","N","N","SNBA","S","5.9","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",348
"29B",688,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",130,"34",4118490,364454,46.1,"DY","N","N","SNBA","NBA","PEED","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",349
"29B",689,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",131,"35",4118483,364428,52,"DY","N","Y","F","F","18","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",350
"29B",690,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",132,"37",4118503,364412,36.3,"GY","N","N","SNBA","S","6.1","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",351
"29B",691,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",133,"39",4118484,364405,31.8,"G","N","N","SNBA","S","6.3","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",352
"29B",692,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",134,"40",4118509,364399,41.1,"GY","N","N","SNBA","S","8.8","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",353
"29B",695,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",137,"42",4118497,364381,52.7,"Y","Y","N","M","M","18","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",354
"29B",697,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",139,"45",4118535,364380,51.3,"Y","Y","N","M","M","15","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",355
"29B",698,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",140,"47",4118521,364354,36.7,"GY","N","N","SNBA","S","5.8","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",356
"29B",699,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",141,"47",4118521,364354,48.6,"Y","Y","N","M","M","15.1","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",357
"29B",701,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",143,"50",4118525,364351,41.6,"GY","N","N","SNBA","S","11","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",358
"29B",702,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",144,"53",4118525,364343,54.8,"Y","Y","N","M","M","22","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",359
"29B",703,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",145,"55",4118517,364352,48.5,"Y","Y","N","M","M","13.8","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",360
"29B",704,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",146,"55",4118536,364352,36.4,"GY","N","N","SNBA","S","4.6","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",361
"29B",705,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",147,"56",4118536,364352,31.7,"GY","N","N","SNBA","S","PEED","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",362
"29B",706,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",148,"58",4118525,364342,41.4,"GY","N","N","SNBA","S","7.8","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",363
"29B",708,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",150,"100",4118553,364336,41.7,"G","N","N","SNBA","S","10","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",364
"29B",709,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",151,"103",4118532,364335,50,"Y","Y","N","M","M","14.6","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",365
"29B",710,2016,"SCTR-09-MAY-2016-01","10-May-16","9-May-16","3",152,"105",4118558,364328,40.2,"G","N","N","SNBA","S","10.4","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",366
