"MUSYM","Index","Year","Sheet_ID","Date","Date_survey_started","Survey","No","Time","Y","X","SVL_mm","Color","Nuptial_Pads","gravid","Sex","Adjusted_sex","Mass","COMMENTS","LOCAL_NAME","FORM_NAME","ALLIAN_SCI","ALLIAN_ENG","ASSOC_SCI","AREASYMBOL","MUKEY","Soil_description","Top_layer","Middle_layer","Parent_material","Drainage","Hydric_soil_group","Hydric_soil","lineOrig"
"11C",1787,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",14,"2146",4119981,364464,46.5,"GY","N","Y","F","F","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120798,"Craven-Uchee complex, 6 to 10 percent slopes","fine sandy loam","clay","marine deposits","moderately well drained","D","No",705
"11C",1788,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",15,"2146",4119987,364466,34.2,"GY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120798,"Craven-Uchee complex, 6 to 10 percent slopes","fine sandy loam","clay","marine deposits","moderately well drained","D","No",706
"29B",1789,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",16,"2151",4119003,364427,37.2,"DY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",707
"29B",1790,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",17,"2157",4119071,364455,44,"DY","N","Y","F","F","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",708
"29B",1791,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",18,"2158",4119072,364454,51.6,"DY","N","Y","F","F","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",709
"29B",1792,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",19,"2159",4119071,364465,45.9,"GY","N","Y","F","F","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",710
"29B",1793,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",20,"2200",4119084,364472,35.2,"GY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",711
"29B",1794,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",21,"2200",4119089,364473,44.2,"DY","N","Y","F","F","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",712
"29B",1795,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",22,"2202",4119085,364465,48.2,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",713
"29B",1796,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",23,"2202",4119092,364469,50.8,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",714
"29B",1797,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",24,"2204",4119091,364456,44,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",715
"29B",1798,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",25,"2206",4119104,364467,52.7,"DY","N","Y","F","F","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",716
"29B",1799,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",26,"2211",4119137,364474,56.3,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",717
"29B",1800,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",27,"2211",4119139,364464,52.9,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",718
"29B",1801,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",28,"2213",4119145,364472,37.7,"GY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",719
"29B",1802,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",29,"2216",4119143,364482,46.3,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",720
"29B",1803,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",30,"2235",4118605,364308,44.6,"DY","N","Y","F","F","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",721
"29B",1804,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",31,"2238",4118616,364319,49.7,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",722
"29B",1805,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",32,"2241",4118623,364324,42.4,"GY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",723
"29B",1806,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",33,"2243",4118646,364318,42,"GY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",724
"29B",1807,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",34,"2244",4118638,364325,42.8,"GY","N","Y","F","F","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",725
"29B",1808,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",35,"2247",4118658,364327,51.9,"Y","N","Y","F","F","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",726
"29B",1809,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",36,"2251",4118709,364379,40.8,"DY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",727
"29B",1810,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",37,"2253",4118722,364375,46.8,"GY","N","Y","F","F","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",728
"29B",1811,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",38,"2254",4118716,364390,39,"GY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",729
"29B",1812,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",39,"2255",4118718,364392,39.3,"GY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",730
"29B",1813,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",40,"2256",4118718,364396,54.6,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",731
"29B",1814,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",41,"2256",4118725,364398,47.3,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",732
"29B",1815,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",42,"2258",4118747,364397,51.1,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",733
"29B",1816,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",43,"2300",4118754,364412,44.8,"GY","N","Y","F","F","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",734
"29B",1817,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",44,"2303",4118761,364451,38,"GY","N","Y","F","F","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",735
"29B",1818,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",45,"2304",4118766,364434,52.1,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",736
"29B",1819,2017,"SCTR-18-May-2017-01","18-May-17","18-May-17","5",46,"2304",4118769,364447,48.1,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",737
"29B",1820,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",47,"2309",4118786,364464,51.1,"DY","N","Y","F","F","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",738
"29B",1821,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",48,"2310",4118789,364466,51.9,"DY","N","Y","F","F","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",739
"29B",1822,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",49,"2313",4118799,364494,50.2,"Y","N","N","SNBA","NBA","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",740
"29B",1823,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",50,"2315",4118807,364471,47.4,"GY","N","Y","F","F","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",741
"29B",1824,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",51,"2316",4118807,364473,45.1,"DY","N","Y","F","F","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",742
"29B",1825,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",52,"2319",4118837,364466,47.1,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",743
"29B",1826,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",53,"2320",4118823,364439,52,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",744
"29B",1827,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",54,"2321",4118823,364437,52.4,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",745
"29B",1828,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",55,"2326",4118865,364410,51.4,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",746
"29B",1829,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",56,"2335",4118986,364459,44.5,"DY","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",747
"29B",1830,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",57,"2356",4119990,364080,47.9,"DY","N","Y","F","F","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",748
"29B",1831,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",58,"2356",4119987,364083,39.2,"GY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",749
"29B",1832,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",59,"2358",4119997,364069,53.4,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",750
"29B",1833,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",60,"0",4120007,364066,52.1,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",751
"29B",1834,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",61,"1",4120010,364054,47.4,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",752
"29B",1835,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",62,"6",4120041,364015,35.3,"GY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",753
"29B",1836,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",63,"8",4120048,364008,42.6,"DY","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",754
"29B",1837,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",64,"10",4120055,364011,40.2,"GY","N","Y","F","F","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",755
"29B",1838,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",65,"11",4120071,364002,41.7,"DY","N","Y","F","F","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",756
"29B",1839,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",66,"13",4120077,364001,50.6,"GY","N","Y","F","F","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",757
"29B",1840,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",67,"14",4120087,363986,49.7,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",758
"29B",1841,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",68,"15",4120090,363984,45,"GY","N","N","SNBA","NBA","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",759
"29B",1842,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",69,"17",4120090,363984,49.6,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",760
"29B",1843,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",70,"21",4120115,363946,36.3,"GY","N","N","SNBA","S","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120821,"Slagle fine sandy loam, 2 to 6 percent slopes","fine sandy loam","sandy clay loam","marine deposits","moderately well drained","C","No",761
"11C",1844,2017,"SCTR-18-MAY-2017-02","18-May-17","18-May-17","5",71,"23",4120143,363916,44.4,"Y","Y","N","M","M","","","Successional Tuliptree - Loblolly Pine Forest","Lowland or submontane cold-deciduous forest","Liriodendron tulipifera Forest Alliance","Tuliptree Forest Alliance","Liriodendron tulipifera - Pinus taeda Forest","VA695",120798,"Craven-Uchee complex, 6 to 10 percent slopes","fine sandy loam","clay","marine deposits","moderately well drained","D","No",762
